code,name,region_id,department_id,arrondissement_id,registered_voters,location_name,latitude,longitude
ELECAM-2025-CE-MFOUNDI-YAOUNDE-IV-0381,COLLEGE BILINGUE SHAKESPEARE / B,,,,390,CENTRE / MFOUNDI / YAOUNDE IV / NKOLO II,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-IV-0382,COLLEGE BILINGUE SHAKESPEARE / C,,,,386,CENTRE / MFOUNDI / YAOUNDE IV / NKOLO II,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-IV-0383,COLLEGE BILINGUE SHAKESPEARE / D,,,,383,CENTRE / MFOUNDI / YAOUNDE IV / NKOLO II,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-IV-0384,COLLEGE BILINGUE SHAKESPEARE / E,,,,384,CENTRE / MFOUNDI / YAOUNDE IV / NKOLO II,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-IV-0385,COLLEGE BILINGUE SHAKESPEARE / F,,,,354,CENTRE / MFOUNDI / YAOUNDE IV / NKOLO II,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-IV-0386,COLLEGE POLYTECHNIQUE LA SAINTETE / A,,,,375,CENTRE / MFOUNDI / YAOUNDE IV / NKOMO I,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-IV-0387,COLLEGE POLYTECHNIQUE LA SAINTETE / B,,,,360,CENTRE / MFOUNDI / YAOUNDE IV / NKOMO I,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-IV-0388,COLLEGE POLYTECHNIQUE LA SAINTETE / C,,,,380,CENTRE / MFOUNDI / YAOUNDE IV / NKOMO I,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-IV-0389,COLLEGE POLYTECHNIQUE LA SAINTETE / D,,,,335,CENTRE / MFOUNDI / YAOUNDE IV / NKOMO I,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-IV-0390,COLLEGE POLYTECHNIQUE LA SAINTETE / E,,,,341,CENTRE / MFOUNDI / YAOUNDE IV / NKOMO I,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-IV-0391,E. P. D’EKIE-SUD / A,,,,343,CENTRE / MFOUNDI / YAOUNDE IV / EKIE -SUD,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-IV-0392,E. P. D’EKIE-SUD / B,,,,345,CENTRE / MFOUNDI / YAOUNDE IV / EKIE -SUD,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-IV-0393,E. P. D’EKIE-SUD / C,,,,343,CENTRE / MFOUNDI / YAOUNDE IV / EKIE -SUD,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-IV-0394,E. P. D’EKIE-SUD / D,,,,346,CENTRE / MFOUNDI / YAOUNDE IV / EKIE -SUD,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-IV-0395,E. P. D’EKIE-SUD / E,,,,182,CENTRE / MFOUNDI / YAOUNDE IV / EKIE -SUD,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-IV-0396,COLLEGE PROTESTANT D’EKOUNOU II NORD,,,,416,CENTRE / MFOUNDI / YAOUNDE IV / EKOUNOU II NORD,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-IV-0397,COLLEGE PROTESTANT D’EKOUNOU II NORD,,,,342,CENTRE / MFOUNDI / YAOUNDE IV / EKOUNOU II NORD,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-IV-0398,COLLEGE PROTESTANT D’EKOUNOU II NORD,,,,416,CENTRE / MFOUNDI / YAOUNDE IV / EKOUNOU II NORD,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-IV-0399,GSB LA GLOIRE OLYMPIQUE / A,,,,348,CENTRE / MFOUNDI / YAOUNDE IV / MBOG ABANG,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-IV-0400,GSB LA GLOIRE OLYMPIQUE / B,,,,348,CENTRE / MFOUNDI / YAOUNDE IV / MBOG ABANG,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-IV-0401,GSB LA GLOIRE OLYMPIQUE / C,,,,340,CENTRE / MFOUNDI / YAOUNDE IV / MBOG ABANG,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-IV-0402,GSB LA GLOIRE OLYMPIQUE / D,,,,346,CENTRE / MFOUNDI / YAOUNDE IV / MBOG ABANG,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-IV-0403,GSB LA GLOIRE OLYMPIQUE / E,,,,345,CENTRE / MFOUNDI / YAOUNDE IV / MBOG ABANG,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-IV-0404,GSB LA GLOIRE OLYMPIQUE / F,,,,340,CENTRE / MFOUNDI / YAOUNDE IV / MBOG ABANG,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-IV-0405,GSB LA GLOIRE OLYMPIQUE / G,,,,342,CENTRE / MFOUNDI / YAOUNDE IV / MBOG ABANG,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-IV-0406,GSB LA GLOIRE OLYMPIQUE / H,,,,346,CENTRE / MFOUNDI / YAOUNDE IV / MBOG ABANG,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-IV-0407,GSB LA GLOIRE OLYMPIQUE / I,,,,385,CENTRE / MFOUNDI / YAOUNDE IV / MBOG ABANG,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-IV-0408,GSB LE DON DE L’AMITIE / A,,,,269,CENTRE / MFOUNDI / YAOUNDE IV / MBOG ABANG,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-IV-0409,GSB EL NATHAN / A,,,,408,CENTRE / MFOUNDI / YAOUNDE IV / MIMBOMAN I EST,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-IV-0410,GSB EL NATHAN / B,,,,415,CENTRE / MFOUNDI / YAOUNDE IV / MIMBOMAN I EST,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-IV-0411,GSB EL NATHAN / C,,,,416,CENTRE / MFOUNDI / YAOUNDE IV / MIMBOMAN I EST,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-IV-0412,GSB EL NATHAN / D,,,,411,CENTRE / MFOUNDI / YAOUNDE IV / MIMBOMAN I EST,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-IV-0413,GSB EL NATHAN / E,,,,205,CENTRE / MFOUNDI / YAOUNDE IV / MIMBOMAN I EST,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-IV-0414,GSB BIBI / A,,,,330,CENTRE / MFOUNDI / YAOUNDE IV / MESSAMENDONGO,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-IV-0415,GSB BIBI / B,,,,327,CENTRE / MFOUNDI / YAOUNDE IV / MESSAMENDONGO,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-IV-0416,GSB BIBI / C,,,,326,CENTRE / MFOUNDI / YAOUNDE IV / MESSAMENDONGO,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-IV-0417,COLLEGE ADVENTISTE D’ODZA / A,,,,181,CENTRE / MFOUNDI / YAOUNDE IV / MESSAMENDONGO,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-IV-0418,COLLEGE ADVENTISTE D’ODZA / B,,,,1,CENTRE / MFOUNDI / YAOUNDE IV / MESSAMENDONGO,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-IV-0419,COLLEGE ST PIERRE I / A,,,,414,CENTRE / MFOUNDI / YAOUNDE IV / MIMBOMAN PLATEAU,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-IV-0420,COLLEGE ST PIERRE I / B,,,,452,CENTRE / MFOUNDI / YAOUNDE IV / MIMBOMAN PLATEAU,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-IV-0421,E.PR. SAINTE ESTHER / A,,,,412,CENTRE / MFOUNDI / YAOUNDE IV / MIMBOMAN PLATEAU,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-IV-0422,E.PR. SAINTE ESTHER / B,,,,327,CENTRE / MFOUNDI / YAOUNDE IV / MIMBOMAN PLATEAU,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-IV-0423,PENIEL MODERN ACADEMY / A,,,,312,CENTRE / MFOUNDI / YAOUNDE IV / ODZA II,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-IV-0424,PENIEL MODERN ACADEMY / B,,,,294,CENTRE / MFOUNDI / YAOUNDE IV / ODZA II,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-IV-0425,CSB LES PHARAONS II / A,,,,245,CENTRE / MFOUNDI / YAOUNDE IV / MIMBOMAN PLATEAU,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-IV-0426,CSB LES PHARAONS II / B,,,,247,CENTRE / MFOUNDI / YAOUNDE IV / MIMBOMAN PLATEAU,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-IV-0427,CSB LES PHARAONS II / C,,,,244,CENTRE / MFOUNDI / YAOUNDE IV / MIMBOMAN PLATEAU,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-IV-0428,CSB LES PHARAONS II / D,,,,241,CENTRE / MFOUNDI / YAOUNDE IV / MIMBOMAN PLATEAU,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-IV-0429,CSB LES PHARAONS II / E,,,,245,CENTRE / MFOUNDI / YAOUNDE IV / MIMBOMAN PLATEAU,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-IV-0430,CSB LES PHARAONS II / F,,,,242,CENTRE / MFOUNDI / YAOUNDE IV / MIMBOMAN PLATEAU,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-IV-0431,CSB LES PHARAONS II / G,,,,206,CENTRE / MFOUNDI / YAOUNDE IV / MIMBOMAN PLATEAU,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-IV-0432,COLLEGE ST PIERRE II / A,,,,244,CENTRE / MFOUNDI / YAOUNDE IV / MIMBOMAN PLATEAU,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-IV-0433,COLLEGE ST PIERRE II / B,,,,243,CENTRE / MFOUNDI / YAOUNDE IV / MIMBOMAN PLATEAU,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-IV-0434,COLLEGE ST PIERRE II / C,,,,239,CENTRE / MFOUNDI / YAOUNDE IV / MIMBOMAN PLATEAU,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-IV-0435,COLLEGE ST PIERRE II / D,,,,245,CENTRE / MFOUNDI / YAOUNDE IV / MIMBOMAN PLATEAU,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-IV-0436,COLLEGE ST PIERRE II / E,,,,244,CENTRE / MFOUNDI / YAOUNDE IV / MIMBOMAN PLATEAU,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-IV-0437,COLLEGE ST PIERRE II / F,,,,205,CENTRE / MFOUNDI / YAOUNDE IV / MIMBOMAN PLATEAU,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-IV-0438,THE MIGNIFICAT PRIMARY SCHOOL I / A,,,,339,CENTRE / MFOUNDI / YAOUNDE IV / NKOLNDONGO X,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-IV-0439,THE MIGNIFICAT PRIMARY SCHOOL II / A,,,,152,CENTRE / MFOUNDI / YAOUNDE IV / NKOLNDONGO XI,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-IV-0440,PROMHADICAM / A,,,,190,CENTRE / MFOUNDI / YAOUNDE IV / MIMBOMAN PLATEAU,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-IV-0441,COLLEGE MARIE ALBERT I / A,,,,342,CENTRE / MFOUNDI / YAOUNDE IV / NKOMO II NORD,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-IV-0442,COLLEGE MARIE ALBERT I / B,,,,342,CENTRE / MFOUNDI / YAOUNDE IV / NKOMO II NORD,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-IV-0443,COLLEGE MARIE ALBERT I / C,,,,276,CENTRE / MFOUNDI / YAOUNDE IV / NKOMO II NORD,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-IV-0444,ABS AWAE MVOG MANGA / A,,,,369,CENTRE / MFOUNDI / YAOUNDE IV / AWAE MVOG MANGA,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-IV-0445,CBI LA FIERTE BITENG / A,,,,300,CENTRE / MFOUNDI / YAOUNDE IV / BITENG,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-IV-0446,COLLEGE LE BON BERGER / A,,,,415,CENTRE / MFOUNDI / YAOUNDE IV / EKIE NORD,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-IV-0447,COLLEGE MARIE ALBERT II / A,,,,343,CENTRE / MFOUNDI / YAOUNDE IV / NKOMO II NORD,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-IV-0448,COLLEGE MARIE ALBERT II / B,,,,345,CENTRE / MFOUNDI / YAOUNDE IV / NKOMO II NORD,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-IV-0449,COLLEGE MARIE ALBERT II / C,,,,345,CENTRE / MFOUNDI / YAOUNDE IV / NKOMO II NORD,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-IV-0450,COLLEGE MARIE ALBERT II / D,,,,329,CENTRE / MFOUNDI / YAOUNDE IV / NKOMO II NORD,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-IV-0451,E. PR. PARADIS D’EVEIL II / A,,,,285,CENTRE / MFOUNDI / YAOUNDE IV / ODZA III,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-IV-0452,H.I.S ODZA III / A,,,,341,CENTRE / MFOUNDI / YAOUNDE IV / ODZA III,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-IV-0453,H.I.S ODZA III / B,,,,408,CENTRE / MFOUNDI / YAOUNDE IV / ODZA III,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-IV-0454,E. PR. LES LIONCEAUX / A,,,,307,CENTRE / MFOUNDI / YAOUNDE IV / MIMBOMAN II NORD,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-IV-0455,G S B KJM / A,,,,371,CENTRE / MFOUNDI / YAOUNDE IV / NTOUESSONG,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-IV-0456,CENTRE DE LA PROMOTION DE LA FEMME –,,,,65,CENTRE / MFOUNDI / YAOUNDE IV / NKOLNDONGO XII,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-V-0001,EP. D'ABOM / A,,,,356,CENTRE / MFOUNDI / YAOUNDE V / ABOM,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-V-0002,EP. D'ABOM / B,,,,280,CENTRE / MFOUNDI / YAOUNDE V / ABOM,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-V-0003,EP. D'ABOM / C,,,,275,CENTRE / MFOUNDI / YAOUNDE V / ABOM,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-V-0004,EP. D'ABOM / D,,,,288,CENTRE / MFOUNDI / YAOUNDE V / ABOM,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-V-0005,COLLEGE SAINT AUGUSTIN / A,,,,318,CENTRE / MFOUNDI / YAOUNDE V / BELIBI NDOMO,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-V-0006,COLLEGE SAINT AUGUSTIN / B,,,,301,CENTRE / MFOUNDI / YAOUNDE V / BELIBI NDOMO,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-V-0007,COLLEGE SAINT AUGUSTIN / C,,,,308,CENTRE / MFOUNDI / YAOUNDE V / BELIBI NDOMO,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-V-0008,COLLEGE SAINT AUGUSTIN / D,,,,326,CENTRE / MFOUNDI / YAOUNDE V / BELIBI NDOMO,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-V-0009,COLLEGE SAINT AUGUSTIN / E,,,,331,CENTRE / MFOUNDI / YAOUNDE V / BELIBI NDOMO,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-V-0010,COLLEGE SAINT AUGUSTIN / F,,,,342,CENTRE / MFOUNDI / YAOUNDE V / BELIBI NDOMO,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-V-0011,COLLEGE SAINT AUGUSTIN / G,,,,373,CENTRE / MFOUNDI / YAOUNDE V / BELIBI NDOMO,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-V-0012,COLLEGE SAINT AUGUSTIN / H,,,,366,CENTRE / MFOUNDI / YAOUNDE V / BELIBI NDOMO,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-V-0013,COLLEGE SAINT AUGUSTIN / I,,,,276,CENTRE / MFOUNDI / YAOUNDE V / BELIBI NDOMO,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-V-0014,GPE .SCOL. MEWOULOU / A,,,,341,CENTRE / MFOUNDI / YAOUNDE V / BELIBI NDOMO,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-V-0015,GPE .SCOL. MEWOULOU / B,,,,329,CENTRE / MFOUNDI / YAOUNDE V / BELIBI NDOMO,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-V-0016,GPE .SCOL. MEWOULOU / C,,,,343,CENTRE / MFOUNDI / YAOUNDE V / BELIBI NDOMO,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-V-0017,GPE .SCOL. MEWOULOU / D,,,,298,CENTRE / MFOUNDI / YAOUNDE V / BELIBI NDOMO,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-V-0018,GPE .SCOL. MEWOULOU / E,,,,294,CENTRE / MFOUNDI / YAOUNDE V / BELIBI NDOMO,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-V-0019,GPE .SCOL. MEWOULOU / F,,,,366,CENTRE / MFOUNDI / YAOUNDE V / BELIBI NDOMO,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-V-0020,GPE .SCOL. MEWOULOU / G,,,,383,CENTRE / MFOUNDI / YAOUNDE V / BELIBI NDOMO,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-V-0021,E. MAT. LES PETITS FUTES / A,,,,370,CENTRE / MFOUNDI / YAOUNDE V / BELIBI NDOMO,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-V-0022,E. MAT. LES PETITS FUTES / B,,,,380,CENTRE / MFOUNDI / YAOUNDE V / BELIBI NDOMO,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-V-0023,E. MAT. LES PETITS FUTES / C,,,,334,CENTRE / MFOUNDI / YAOUNDE V / BELIBI NDOMO,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-V-0024,E. MAT. LES PETITS FUTES / D,,,,344,CENTRE / MFOUNDI / YAOUNDE V / BELIBI NDOMO,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-V-0025,E. MAT. LES PETITS FUTES / E,,,,346,CENTRE / MFOUNDI / YAOUNDE V / BELIBI NDOMO,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-V-0026,E. MAT. LES PETITS FUTES / F,,,,322,CENTRE / MFOUNDI / YAOUNDE V / BELIBI NDOMO,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-V-0027,E. MAT. LES PETITS FUTES / G,,,,373,CENTRE / MFOUNDI / YAOUNDE V / BELIBI NDOMO,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-V-0028,E. MAT. LES PETITS FUTES / H,,,,476,CENTRE / MFOUNDI / YAOUNDE V / BELIBI NDOMO,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-V-0029,E.PR.CREUSET DU SAVOIR / A,,,,311,CENTRE / MFOUNDI / YAOUNDE V / BELIBI NDOMO,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-V-0030,E.PR.CREUSET DU SAVOIR / B,,,,319,CENTRE / MFOUNDI / YAOUNDE V / BELIBI NDOMO,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-V-0031,E.PR.CREUSET DU SAVOIR / C,,,,274,CENTRE / MFOUNDI / YAOUNDE V / BELIBI NDOMO,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-V-0032,E.PR. LA BRANCHE DU SUCCES / A,,,,372,CENTRE / MFOUNDI / YAOUNDE V / BELIBI NDOMO,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-V-0033,E.PR. LA BRANCHE DU SUCCES / B,,,,211,CENTRE / MFOUNDI / YAOUNDE V / BELIBI NDOMO,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-V-0034,CETI NOTRE DAME / A,,,,336,CENTRE / MFOUNDI / YAOUNDE V / DJOUNGOLO V,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-V-0035,CETI NOTRE DAME / B,,,,319,CENTRE / MFOUNDI / YAOUNDE V / DJOUNGOLO V,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-V-0036,CETI NOTRE DAME / C,,,,378,CENTRE / MFOUNDI / YAOUNDE V / DJOUNGOLO V,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-V-0037,LA LUCIOLE / A,,,,270,CENTRE / MFOUNDI / YAOUNDE V / DJOUNGOLO VI,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-V-0038,LA LUCIOLE / B,,,,330,CENTRE / MFOUNDI / YAOUNDE V / DJOUNGOLO VI,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-V-0039,LA LUCIOLE / C,,,,202,CENTRE / MFOUNDI / YAOUNDE V / DJOUNGOLO VI,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-V-0040,E.MAT.SAINTE HELENE / A,,,,347,CENTRE / MFOUNDI / YAOUNDE V / DJOUNGOLO VII,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-V-0041,E.MAT.SAINTE HELENE / B,,,,314,CENTRE / MFOUNDI / YAOUNDE V / DJOUNGOLO VII,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-V-0042,E.MAT.SAINTE HELENE / C,,,,261,CENTRE / MFOUNDI / YAOUNDE V / DJOUNGOLO VII,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-V-0043,ECOLE NOTRE DAME DES VICTOIRES I / A,,,,306,CENTRE / MFOUNDI / YAOUNDE V / DJOUNGOLO VIII,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-V-0044,ECOLE NOTRE DAME DES VICTOIRES I / B,,,,302,CENTRE / MFOUNDI / YAOUNDE V / DJOUNGOLO VIII,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-V-0045,ECOLE NOTRE DAME DES VICTOIRES I / C,,,,294,CENTRE / MFOUNDI / YAOUNDE V / DJOUNGOLO VIII,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-V-0046,ECOLE NOTRE DAME DES VICTOIRES II / A,,,,367,CENTRE / MFOUNDI / YAOUNDE V / DJOUNGOLO IX,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-V-0047,ECOLE NOTRE DAME DES VICTOIRES II / B,,,,286,CENTRE / MFOUNDI / YAOUNDE V / DJOUNGOLO IX,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-V-0048,ECOLE NOTRE DAME DES VICTOIRES II / C,,,,294,CENTRE / MFOUNDI / YAOUNDE V / DJOUNGOLO IX,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-V-0049,ECOLE NOTRE DAME DES VICTOIRES II / D,,,,258,CENTRE / MFOUNDI / YAOUNDE V / DJOUNGOLO IX,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-V-0050,ECOLE NOTRE DAME DES VICTOIRES II / E,,,,254,CENTRE / MFOUNDI / YAOUNDE V / DJOUNGOLO IX,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-V-0051,ECOLE NOTRE DAME DES VICTOIRES II / F,,,,261,CENTRE / MFOUNDI / YAOUNDE V / DJOUNGOLO IX,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-V-0052,DISPENSAIRE MVOG-ADA / A,,,,300,CENTRE / MFOUNDI / YAOUNDE V / DJOUNGOLO X,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-V-0053,DISPENSAIRE MVOG-ADA / B,,,,283,CENTRE / MFOUNDI / YAOUNDE V / DJOUNGOLO X,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-V-0054,DISPENSAIRE MVOG-ADA / C,,,,290,CENTRE / MFOUNDI / YAOUNDE V / DJOUNGOLO X,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-V-0055,DISPENSAIRE MVOG-ADA / D,,,,251,CENTRE / MFOUNDI / YAOUNDE V / DJOUNGOLO X,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-V-0056,DISPENSAIRE MVOG-ADA / E,,,,215,CENTRE / MFOUNDI / YAOUNDE V / DJOUNGOLO X,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-V-0057,COLLEGE MONTESQUIEU I / A,,,,387,CENTRE / MFOUNDI / YAOUNDE V / DJOUNGOLO XI,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-V-0058,COLLEGE MONTESQUIEU I / B,,,,314,CENTRE / MFOUNDI / YAOUNDE V / DJOUNGOLO XI,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-V-0059,COLLEGE MONTESQUIEU I / C,,,,249,CENTRE / MFOUNDI / YAOUNDE V / DJOUNGOLO XI,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-V-0060,COLLEGE MONTESQUIEU I / D,,,,229,CENTRE / MFOUNDI / YAOUNDE V / DJOUNGOLO XI,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-V-0061,COLLEGE MONTESQUIEU II / A,,,,342,CENTRE / MFOUNDI / YAOUNDE V / DJOUNGOLO XII,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-V-0062,COLLEGE MONTESQUIEU II / B,,,,293,CENTRE / MFOUNDI / YAOUNDE V / DJOUNGOLO XII,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-V-0063,COLLEGE MONTESQUIEU II / C,,,,179,CENTRE / MFOUNDI / YAOUNDE V / DJOUNGOLO XII,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-V-0064,GPE SCOL. LES PETITS ANGES / A,,,,332,CENTRE / MFOUNDI / YAOUNDE V / EDZOA MBEDE,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-V-0065,GPE SCOL. LES PETITS ANGES / B,,,,294,CENTRE / MFOUNDI / YAOUNDE V / EDZOA MBEDE,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-V-0066,GPE SCOL. LES PETITS ANGES / C,,,,265,CENTRE / MFOUNDI / YAOUNDE V / EDZOA MBEDE,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-V-0067,GPE SCOL. LES PETITS ANGES / D,,,,257,CENTRE / MFOUNDI / YAOUNDE V / EDZOA MBEDE,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-V-0068,GPE SCOL. LES PETITS ANGES / E,,,,271,CENTRE / MFOUNDI / YAOUNDE V / EDZOA MBEDE,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-V-0069,GPE SCOL. LES PETITS ANGES / F,,,,319,CENTRE / MFOUNDI / YAOUNDE V / EDZOA MBEDE,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-V-0070,GPE SCOL. LES PETITS ANGES / G,,,,379,CENTRE / MFOUNDI / YAOUNDE V / EDZOA MBEDE,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-V-0071,GPE SCOL. LES PETITS ANGES / H,,,,332,CENTRE / MFOUNDI / YAOUNDE V / EDZOA MBEDE,,
ELECAM-2025-CE-MFOUNDI-YAOUNDE-V-0072,INSTITUT SAINT ANDRE / A,,,,329,CENTRE / MFOUNDI / YAOUNDE V / ELIG-OMGBA-NSI,,
